T_REC,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANALP,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,ERRVF,ERRGAM,ERRBT,ERRBZ,ERRBH,ERRJZ,ERRUSI,ERRALP,ERRMIH,ERRUSI,ERRTAI,ERRJHT,ERRMPOT,ERRTPOT,ERRMSHA
2010.10.11_13:00:00_TAI,   1.3845060e+22,       27.705000,       106.31800,       106.02200,       39.021000,      0.18419379,   1.4560960e+13,     0.013366910,    0.0039710100,       678.34100,       84.686000,   6.1260200e+12,       2341.9670,   6.6332000e+22,       22.955000,       4.3470000,   4.8812050e+18,     0.023000000,      0.12500000,      0.12400000,      0.12800000,     0.039379000,   1.1153390e+11,   0.00097076000,   0.00028838000,   1.1153390e+11,       6.1500000,   4.4022620e+11,       3.8277010,   1.0841280e+20,     0.010000000
2010.10.11_13:12:00_TAI,   1.3936130e+22,       27.939000,       106.76100,       106.49600,       39.126000,      0.18043274,   1.5060530e+13,     0.012560810,    0.0036985200,       693.50700,       79.973000,   5.5410150e+12,       2343.5310,   6.7300660e+22,       23.373000,       4.6060000,   4.9439920e+18,     0.023000000,      0.12500000,      0.12400000,      0.12800000,     0.039347960,   1.1299810e+11,   0.00097132000,   0.00028600000,   1.1299810e+11,       6.1840000,   4.4599010e+11,       3.8262290,   1.0988030e+20,    0.0070000000
2010.10.11_13:24:00_TAI,   1.3867730e+22,       28.088000,       105.87600,       105.70800,       38.963000,      0.18738680,   1.5138200e+13,     0.013533860,    0.0039535600,       691.08800,       85.575000,   6.2952340e+12,       2335.9520,   6.7151260e+22,       23.461000,       4.8740000,   4.9597360e+18,     0.024000000,      0.12600000,      0.12400000,      0.12900000,     0.039628420,   1.1391920e+11,   0.00098145000,   0.00028670000,   1.1391920e+11,       6.2060000,   4.4961110e+11,       3.8434720,   1.1048770e+20,    0.0040000000
2010.10.11_13:36:00_TAI,   1.3803470e+22,       27.997000,       106.12100,       106.14400,       39.122000,      0.19547582,   1.5171050e+13,     0.010598500,    0.0031281400,       691.68400,       66.952000,   4.5202800e+12,       2358.1160,   6.7030540e+22,       23.302000,       4.5830000,   4.9488760e+18,     0.024000000,      0.12700000,      0.12500000,      0.13100000,     0.040148250,   1.1412330e+11,   0.00097846000,   0.00028878000,   1.1412330e+11,       6.1810000,   4.5040190e+11,       3.8619910,   1.0977890e+20,    0.0050000000
2010.10.11_13:48:00_TAI,   1.3725060e+22,       27.920000,       106.85800,       106.73400,       39.600000,      0.15830605,   1.5150830e+13,     0.010879550,    0.0032449300,       691.98900,       68.640000,   4.9639470e+12,       2375.2820,   6.6733020e+22,       23.236000,       4.2970000,   4.9718640e+18,     0.024000000,      0.12900000,      0.12700000,      0.13300000,     0.040927890,   1.1498600e+11,   0.00099013000,   0.00029531000,   1.1498600e+11,       6.2470000,   4.5379240e+11,       3.8718640,   1.0877920e+20,    0.0050000000
2010.10.11_14:00:00_TAI,   1.3583850e+22,       27.938000,       107.36900,       107.09600,       39.838000,      0.13446841,   1.4973750e+13,     0.011677960,    0.0034976900,       686.43300,       73.088000,   5.1718400e+12,       2399.5220,   6.6591880e+22,       23.252000,       4.4500000,   5.0181150e+18,     0.025000000,      0.13200000,      0.13000000,      0.13700000,     0.042034420,   1.1665450e+11,    0.0010090100,   0.00030221000,   1.1665450e+11,       6.3150000,   4.6036260e+11,       4.0135270,   1.1138400e+20,    0.0080000000
2010.10.11_14:12:00_TAI,   1.3455630e+22,       27.756000,       108.77500,       108.46600,       40.198000,      0.16732979,   1.4890940e+13,     0.011515760,    0.0034809600,       684.96600,       71.509000,   4.8481130e+12,       2436.9340,   6.6484470e+22,       23.293000,       4.6830000,   4.9984410e+18,     0.025000000,      0.13400000,      0.13200000,      0.14000000,     0.042752340,   1.1663700e+11,    0.0010105200,   0.00030545000,   1.1663700e+11,       6.2750000,   4.6027940e+11,       3.9925670,   1.0892530e+20,    0.0030000000
2010.10.11_14:24:00_TAI,   1.3356920e+22,       27.878000,       108.36800,       108.22400,       40.188000,      0.14118540,   1.5002610e+13,     0.013813120,    0.0041945800,       695.37500,       85.347000,   5.7653240e+12,       2443.9490,   6.6042930e+22,       23.302000,       4.5310000,   5.0148710e+18,     0.025000000,      0.13600000,      0.13400000,      0.14200000,     0.043487230,   1.1751570e+11,    0.0010234600,   0.00031079000,   1.1751570e+11,       6.3240000,   4.6373310e+11,       4.0531910,   1.0952950e+20,    0.0060000000
2010.10.11_14:36:00_TAI,   1.3287050e+22,       28.028000,       108.13300,       108.00600,       40.120000,     0.082557820,   1.5082880e+13,     0.011686040,    0.0035385800,       694.55700,       71.837000,   4.4422410e+12,       2441.4480,   6.5826210e+22,       23.430000,       4.8120000,   5.1208310e+18,     0.026000000,      0.13900000,      0.13700000,      0.14500000,     0.044601190,   1.2025350e+11,    0.0010509900,   0.00031824000,   1.2025350e+11,       6.4610000,   4.7452300e+11,       4.1419780,   1.1167580e+20,    0.0060000000
2010.10.11_14:48:00_TAI,   1.3232100e+22,       28.226000,       108.41100,       108.35700,       40.404000,      0.18399569,   1.5239240e+13,     0.013576150,    0.0041143300,       698.46100,       83.208000,   5.6226350e+12,       2465.6890,   6.6224400e+22,       23.574000,       4.8610000,   5.2165710e+18,     0.027000000,      0.14200000,      0.13900000,      0.14900000,     0.045652730,   1.2261580e+11,    0.0010778100,   0.00032663000,   1.2261580e+11,       6.6060000,   4.8383100e+11,       4.2920290,   1.1527690e+20,    0.0050000000
2010.10.11_15:00:00_TAI,   1.3264110e+22,       28.335000,       107.51200,       107.59700,       40.621000,      0.14653377,   1.5421140e+13,     0.014403030,    0.0043339900,       706.60600,       88.244000,   5.5745230e+12,       2488.5710,   6.7291710e+22,       23.871000,       5.3780000,   5.3224390e+18,     0.027000000,      0.14400000,      0.14100000,      0.15100000,     0.046451620,   1.2560660e+11,    0.0010892400,   0.00032775000,   1.2560660e+11,       6.6730000,   4.9561890e+11,       4.3772650,   1.1836260e+20,    0.0040000000
2010.10.11_15:12:00_TAI,   1.3286860e+22,       28.462000,       107.14400,       107.13700,       40.891000,      0.12943856,   1.5882180e+13,     0.013508400,    0.0040334300,       729.83700,       82.597000,   5.5627590e+12,       2476.9480,   6.7362300e+22,       23.919000,       5.5180000,   5.2949520e+18,     0.028000000,      0.14300000,      0.14000000,      0.15100000,     0.046123210,   1.2543530e+11,    0.0010732700,   0.00032046000,   1.2543530e+11,       6.5620000,   4.9492970e+11,       4.2224440,   1.1483230e+20,    0.0070000000
2010.10.11_15:24:00_TAI,   1.3303950e+22,       28.266000,       107.49400,       107.65500,       40.773000,      0.15005839,   1.5599810e+13,     0.013984640,    0.0042206600,       722.02900,       85.954000,   5.3647950e+12,       2471.2500,   6.6836490e+22,       23.679000,       5.0580000,   5.2668540e+18,     0.028000000,      0.14300000,      0.14000000,      0.15100000,     0.046292370,   1.2520060e+11,    0.0010656900,   0.00032163000,   1.2520060e+11,       6.5500000,   4.9399120e+11,       4.2102500,   1.1386880e+20,    0.0070000000
2010.10.11_15:36:00_TAI,   1.3526850e+22,       28.235000,       107.96200,       108.23100,       40.812000,      0.14184918,   1.5923020e+13,     0.015188000,    0.0046052400,       738.35000,       95.158000,   5.9494280e+12,       2457.0160,   6.7423890e+22,       23.623000,       4.9510000,   5.3157840e+18,     0.027000000,      0.14200000,      0.13900000,      0.15000000,     0.045993160,   1.2621160e+11,    0.0010629100,   0.00032228000,   1.2621160e+11,       6.6590000,   4.9796810e+11,       4.2837630,   1.1755230e+20,     0.011000000
2010.10.11_15:48:00_TAI,   1.3755000e+22,       28.345000,       108.26500,       108.46400,       41.179000,      0.18774687,   1.6477070e+13,     0.014439830,    0.0043298600,       757.20600,       91.646000,   5.4150290e+12,       2452.8200,   6.8947250e+22,       23.728000,       5.1170000,   5.3618110e+18,     0.027000000,      0.14000000,      0.13700000,      0.14700000,     0.045147620,   1.2690720e+11,    0.0010595300,   0.00031770000,   1.2690720e+11,       6.7240000,   5.0070110e+11,       4.2754840,   1.2018120e+20,    0.0080000000
2010.10.11_16:00:00_TAI,   1.4037770e+22,       28.265000,       108.43200,       108.54000,       41.282000,      0.17118284,   1.6773790e+13,     0.014113220,    0.0041829700,       765.25600,       90.963000,   5.3619060e+12,       2429.5470,   7.0167710e+22,       23.825000,       5.1320000,   5.4122260e+18,     0.027000000,      0.13800000,      0.13500000,      0.14500000,     0.044465300,   1.2842010e+11,    0.0010535100,   0.00031224000,   1.2842010e+11,       6.7900000,   5.0665930e+11,       4.3127530,   1.2455650e+20,    0.0050000000
2010.10.11_16:12:00_TAI,   1.4281700e+22,       28.492000,       107.50600,       107.54000,       41.069000,      0.22940181,   1.7081740e+13,     0.013421620,    0.0038837100,       768.02300,       87.298000,   5.0167370e+12,       2391.4520,   7.1389100e+22,       24.125000,       5.4050000,   5.3552470e+18,     0.026000000,      0.13100000,      0.12900000,      0.13800000,     0.042530120,   1.2696000e+11,    0.0010337700,   0.00029913000,   1.2696000e+11,       6.7240000,   5.0088820e+11,       4.1304410,   1.2330100e+20,    0.0050000000
2010.10.11_16:24:00_TAI,   1.4564710e+22,       28.674000,       107.26600,       107.22200,       41.198000,     0.091619010,   1.7313530e+13,     0.013785460,    0.0039205000,       772.85600,       90.893000,   5.2786640e+12,       2340.1860,   7.2055970e+22,       24.186000,       5.4430000,   5.3606460e+18,     0.025000000,      0.12700000,      0.12500000,      0.13400000,     0.041101160,   1.2655340e+11,    0.0010172800,   0.00028931000,   1.2655340e+11,       6.7070000,   4.9927440e+11,       4.0280690,   1.2402710e+20,    0.0090000000
2010.10.11_16:36:00_TAI,   1.4855300e+22,       28.593000,       105.99900,       105.34000,       40.446000,      0.20777676,   1.7449540e+13,     0.013572520,    0.0037430000,       765.98500,       90.060000,   5.7972660e+12,       2241.9200,   7.1647420e+22,       24.064000,       5.3320000,   5.3126640e+18,     0.024000000,      0.12100000,      0.11900000,      0.12700000,     0.039150690,   1.2511800e+11,   0.00099165000,   0.00027347000,   1.2511800e+11,       6.5800000,   4.9360280e+11,       3.7605000,   1.2017830e+20,    0.0040000000
2010.10.11_16:48:00_TAI,   1.4898770e+22,       28.324000,       105.10500,       104.40800,       39.914000,      0.23171349,   1.6893670e+13,     0.013077600,    0.0035824300,       742.93700,       86.681000,   5.6092010e+12,       2224.2230,   7.1471750e+22,       23.996000,       5.1790000,   5.1910310e+18,     0.023000000,      0.11800000,      0.11600000,      0.12400000,     0.038098970,   1.2242480e+11,   0.00098214000,   0.00026904000,   1.2242480e+11,       6.5100000,   4.8296970e+11,       3.7515000,   1.2054830e+20,     0.010000000
2010.10.11_17:00:00_TAI,   1.4900230e+22,       28.346000,       104.97700,       104.12000,       39.986000,      0.20257817,   1.6752350e+13,     0.011448930,    0.0031300400,       729.33900,       75.894000,   4.9197230e+12,       2186.2300,   7.0398990e+22,       23.749000,       4.8870000,   4.9847790e+18,     0.022000000,      0.11300000,      0.11100000,      0.11800000,     0.036519120,   1.1759550e+11,   0.00096026000,   0.00026252000,   1.1759550e+11,       6.3650000,   4.6391120e+11,       3.6304540,   1.1690460e+20,     0.011000000
2010.10.11_17:12:00_TAI,   1.4877650e+22,       28.314000,       104.75900,       103.97500,       39.308000,      0.20911264,   1.6636500e+13,     0.011150480,    0.0030170800,       727.77600,       73.406000,   5.3109380e+12,       2166.5590,   7.0004390e+22,       23.734000,       4.9280000,   4.8680860e+18,     0.021000000,      0.11000000,      0.10800000,      0.11500000,     0.035432990,   1.1448870e+11,   0.00094881000,   0.00025672000,   1.1448870e+11,       6.2460000,   4.5164840e+11,       3.6099850,   1.1664340e+20,    0.0040000000
2010.10.11_17:24:00_TAI,   1.4862280e+22,       28.280000,       104.67900,       103.94800,       39.161000,      0.12443240,   1.6524880e+13,    0.0081252400,    0.0021846000,       719.80100,       53.287000,   3.4411150e+12,       2135.8430,   6.9193410e+22,       23.608000,       5.1000000,   4.7710810e+18,     0.021000000,      0.10700000,      0.10500000,      0.11200000,     0.034690820,   1.1238540e+11,   0.00094451000,   0.00025394000,   1.1238540e+11,       6.1940000,   4.4334590e+11,       3.5957440,   1.1648880e+20,     0.010000000
2010.10.11_17:36:00_TAI,   1.4738440e+22,       28.364000,       105.17700,       104.36400,       38.979000,      0.16447100,   1.6408940e+13,     0.010068830,    0.0027252700,       718.31000,       65.728000,   4.3848650e+12,       2134.9950,   6.8383390e+22,       23.533000,       5.0920000,   4.6944140e+18,     0.021000000,      0.10700000,      0.10500000,      0.11200000,     0.034527150,   1.1058970e+11,   0.00095087000,   0.00025736000,   1.1058970e+11,       6.2070000,   4.3625700e+11,       3.6174090,   1.1586480e+20,    0.0060000000
2010.10.11_17:48:00_TAI,   1.4505850e+22,       28.341000,       106.07900,       105.26000,       39.304000,      0.17445724,   1.6158910e+13,    0.0066957100,    0.0018365500,       711.20400,       43.286000,   2.8806570e+12,       2170.1090,   6.7925890e+22,       23.558000,       5.3120000,   4.6621280e+18,     0.021000000,      0.10800000,      0.10600000,      0.11300000,     0.035077460,   1.0979480e+11,   0.00094470000,   0.00025912000,   1.0979480e+11,       6.1070000,   4.3311760e+11,       3.7758650,   1.1818710e+20,    0.0070000000
2010.10.11_18:00:00_TAI,   1.4352870e+22,       28.226000,       106.96000,       105.91500,       39.393000,      0.18495873,   1.5626980e+13,    0.0097251100,    0.0027156600,       697.47100,       62.751000,   4.2451750e+12,       2193.7030,   6.7321360e+22,       23.538000,       5.2230000,   4.6494430e+18,     0.021000000,      0.11000000,      0.10800000,      0.11600000,     0.035779540,   1.0980190e+11,   0.00097169000,   0.00027134000,   1.0980190e+11,       6.2700000,   4.3314190e+11,       3.7204070,   1.1417350e+20,    0.0050000000
2010.10.11_18:12:00_TAI,   1.4317110e+22,       28.131000,       106.98500,       105.94700,       39.470000,      0.20392160,   1.6007430e+13,    0.0092567700,    0.0025954300,       720.96700,       59.596000,   4.0910750e+12,       2170.1030,   6.6176320e+22,       23.303000,       4.6690000,   4.6997590e+18,     0.021000000,      0.11200000,      0.11000000,      0.11800000,     0.036494140,   1.1128720e+11,   0.00099053000,   0.00027773000,   1.1128720e+11,       6.3770000,   4.3899870e+11,       3.7217420,   1.1349290e+20,    0.0040000000
2010.10.11_18:24:00_TAI,   1.4057040e+22,       28.243000,       108.16800,       107.25600,       39.930000,      0.20027483,   1.5743040e+13,    0.0096997700,    0.0027748700,       718.65800,       61.985000,   4.1284860e+12,       2225.9120,   6.6033580e+22,       23.385000,       5.0540000,   4.7568760e+18,     0.022000000,      0.11700000,      0.11400000,      0.12300000,     0.038073160,   1.1294730e+11,    0.0010150600,   0.00029038000,   1.1294730e+11,       6.4870000,   4.4554490e+11,       3.9836740,   1.1817910e+20,    0.0050000000
2010.10.11_18:36:00_TAI,   1.3926940e+22,       28.131000,       110.60900,       109.72800,       40.708000,      0.13449080,   1.5860280e+13,     0.011751740,    0.0034605200,       731.86900,       75.349000,   5.0371690e+12,       2288.8350,   6.6185850e+22,       23.338000,       5.1390000,   4.8542080e+18,     0.023000000,      0.12200000,      0.12000000,      0.13000000,     0.040103360,   1.1596620e+11,    0.0010424800,   0.00030697000,   1.1596620e+11,       6.6840000,   4.5745230e+11,       4.1375560,   1.1964500e+20,    0.0030000000
2010.10.11_18:48:00_TAI,   1.3652800e+22,       28.373000,       111.78800,       111.08400,       41.601000,      0.12421772,   1.5892160e+13,     0.012793460,    0.0038246900,       732.71700,       81.080000,   4.9339350e+12,       2352.7900,   6.6238580e+22,       23.562000,       5.5470000,   4.9078130e+18,     0.024000000,      0.12700000,      0.12500000,      0.13500000,     0.041864830,   1.1786290e+11,    0.0010497100,   0.00031381000,   1.1786290e+11,       6.6530000,   4.6493340e+11,       4.3300330,   1.2190430e+20,    0.0050000000
2010.10.11_19:00:00_TAI,   1.3453880e+22,       28.451000,       112.62700,       112.37600,       41.940000,     0.098004360,   1.5548510e+13,     0.012056900,    0.0036645600,       718.84900,       75.845000,   4.9481330e+12,       2436.7660,   6.6978250e+22,       23.561000,       5.7640000,   5.0570090e+18,     0.025000000,      0.13400000,      0.13100000,      0.14300000,     0.044351080,   1.2190570e+11,    0.0010764100,   0.00032716000,   1.2190570e+11,       6.7710000,   4.8088100e+11,       4.6642580,   1.2820430e+20,    0.0080000000
2010.10.11_19:12:00_TAI,   1.3397940e+22,       28.678000,       113.33300,       113.23200,       42.116000,     0.096917620,   1.5998750e+13,     0.012491020,    0.0038173600,       738.47400,       78.554000,   5.2726820e+12,       2459.0790,   6.7202930e+22,       23.816000,       6.2640000,   5.2610800e+18,     0.027000000,      0.14100000,      0.13700000,      0.15100000,     0.046685970,   1.2758570e+11,    0.0011215500,   0.00034275000,   1.2758570e+11,       7.0530000,   5.0328740e+11,       4.8586390,   1.3277930e+20,    0.0080000000
2010.10.11_19:24:00_TAI,   1.3433060e+22,       28.470000,       113.89700,       113.82100,       42.632000,     0.026495330,   1.6226360e+13,     0.013551450,    0.0042015500,       757.84000,       85.783000,   5.6283410e+12,       2468.0640,   6.6924030e+22,       23.723000,       5.7160000,   5.3923240e+18,     0.028000000,      0.14600000,      0.14200000,      0.15800000,     0.048646850,   1.3191080e+11,    0.0011565700,   0.00035858000,   1.3191080e+11,       7.3210000,   5.2035020e+11,       4.9255150,   1.3356030e+20,    0.0080000000
2010.10.11_19:36:00_TAI,   1.3337770e+22,       28.748000,       113.87100,       114.06000,       42.913000,     0.013403480,   1.6138120e+13,     0.013221110,    0.0041297400,       759.17400,       83.400000,   5.0083510e+12,       2520.4830,   6.7602350e+22,       23.949000,       6.0410000,   5.3876040e+18,     0.028000000,      0.14800000,      0.14400000,      0.16000000,     0.049208130,   1.3198200e+11,    0.0011403900,   0.00035620000,   1.3198200e+11,       7.1930000,   5.2063320e+11,       4.9497340,   1.3275770e+20,    0.0040000000
2010.10.11_19:48:00_TAI,   1.3518320e+22,       28.785000,       112.88800,       113.40600,       42.511000,      0.11369316,   1.6245460e+13,     0.015126530,    0.0047005500,       755.67300,       96.582000,   6.0961710e+12,       2519.4730,   6.8753010e+22,       24.096000,       6.0150000,   5.4469200e+18,     0.029000000,      0.14800000,      0.14400000,      0.16000000,     0.049133350,   1.3407830e+11,    0.0011169300,   0.00034708000,   1.3407830e+11,       7.1310000,   5.2890520e+11,       4.6810980,   1.2774080e+20,     0.010000000
2010.10.11_20:00:00_TAI,   1.3537750e+22,       28.741000,       112.32200,       113.01000,       42.566000,      0.17936225,   1.6129520e+13,     0.014930090,    0.0046623300,       752.32400,       95.610000,   6.3466010e+12,       2512.9750,   6.8438890e+22,       24.135000,       6.1100000,   5.4983990e+18,     0.029000000,      0.15000000,      0.14600000,      0.16200000,     0.049839950,   1.3573520e+11,    0.0011142900,   0.00034796000,   1.3573520e+11,       7.1360000,   5.3544500e+11,       4.7772830,   1.3010550e+20,    0.0070000000
2010.10.11_20:12:00_TAI,   1.3752550e+22,       28.826000,       112.96200,       113.45000,       42.996000,      0.22129114,   1.6267490e+13,     0.014025750,    0.0043368300,       755.48400,       90.774000,   5.9872490e+12,       2506.6750,   6.9682110e+22,       24.213000,       6.4210000,   5.5136320e+18,     0.030000000,      0.14800000,      0.14300000,      0.16000000,     0.049160640,   1.3665980e+11,    0.0010836200,   0.00033506000,   1.3665980e+11,       7.0130000,   5.3909700e+11,       4.7111450,   1.3096330e+20,    0.0040000000
2010.10.11_20:24:00_TAI,   1.4073270e+22,       28.709000,       114.07800,       114.53300,       43.604000,      0.15308118,   1.6504560e+13,     0.012098910,    0.0037376300,       769.56800,       80.008000,   5.1434350e+12,       2536.5820,   7.2110250e+22,       24.175000,       6.0500000,   5.5892160e+18,     0.029000000,      0.14600000,      0.14200000,      0.15800000,     0.048753930,   1.3859830e+11,    0.0010841100,   0.00033490000,   1.3859830e+11,       7.1690000,   5.4674920e+11,       4.8019310,   1.3650990e+20,    0.0070000000
2010.10.11_20:36:00_TAI,   1.4371830e+22,       28.776000,       113.03100,       113.44700,       43.149000,     0.091687700,   1.6715540e+13,     0.011357500,    0.0034549600,       774.78300,       76.244000,   4.6434050e+12,       2486.3490,   7.2868110e+22,       24.295000,       5.9320000,   5.5978220e+18,     0.029000000,      0.14200000,      0.13800000,      0.15400000,     0.047332510,   1.3871870e+11,    0.0010711300,   0.00032583000,   1.3871870e+11,       7.1900000,   5.4723040e+11,       4.6026140,   1.3489010e+20,    0.0060000000
2010.10.11_20:48:00_TAI,   1.4552680e+22,       28.862000,       112.30600,       112.56700,       42.818000,      0.14206582,   1.6874920e+13,     0.012649370,    0.0037776800,       773.65800,       85.376000,   5.7457850e+12,       2402.2750,   7.2107780e+22,       24.320000,       5.6630000,   5.5591250e+18,     0.028000000,      0.13800000,      0.13300000,      0.14800000,     0.045871890,   1.3769120e+11,    0.0010600000,   0.00031656000,   1.3769120e+11,       7.1540000,   5.4318350e+11,       4.3662160,   1.3105830e+20,    0.0080000000
2010.10.11_21:00:00_TAI,   1.4567580e+22,       28.775000,       111.60700,       111.91100,       42.191000,      0.16192895,   1.6389980e+13,     0.012217080,    0.0036411900,       753.78600,       82.538000,   5.3537240e+12,       2375.0220,   7.1501060e+22,       24.272000,       5.8890000,   5.4381530e+18,     0.028000000,      0.13400000,      0.13000000,      0.14500000,     0.044536300,   1.3407850e+11,    0.0010259300,   0.00030575000,   1.3407850e+11,       6.9310000,   5.2893880e+11,       4.2102820,   1.2675240e+20,    0.0060000000
2010.10.11_21:12:00_TAI,   1.4704970e+22,       28.595000,       112.07200,       112.25300,       42.168000,      0.21890275,   1.6607180e+13,     0.012548580,    0.0036839100,       754.04100,       84.855000,   5.8797690e+12,       2326.7980,   7.1183320e+22,       24.039000,       5.2790000,   5.3908850e+18,     0.027000000,      0.13100000,      0.12700000,      0.14100000,     0.043585730,   1.3334110e+11,    0.0010191300,   0.00029917000,   1.3334110e+11,       6.8910000,   5.2603740e+11,       4.4897860,   1.3735530e+20,    0.0060000000
2010.10.11_21:24:00_TAI,   1.4648720e+22,       28.901000,       109.50000,       109.55200,       41.297000,      0.19953589,   1.6395080e+13,     0.010133780,    0.0029165700,       740.65700,       67.787000,   4.4916060e+12,       2319.8360,   7.1605010e+22,       24.254000,       5.6020000,   5.2669280e+18,     0.026000000,      0.12700000,      0.12300000,      0.13600000,     0.041958130,   1.2950970e+11,   0.00098342000,   0.00028303000,   1.2950970e+11,       6.5780000,   5.1093040e+11,       4.1234960,   1.2727750e+20,    0.0080000000
2010.10.11_21:36:00_TAI,   1.4861410e+22,       28.904000,       108.94200,       109.09300,       40.949000,      0.24127539,   1.6482760e+13,     0.011098170,    0.0031405700,       742.83200,       74.711000,   4.4966360e+12,       2278.7570,   7.1992400e+22,       24.174000,       5.6500000,   5.2533960e+18,     0.026000000,      0.12400000,      0.12000000,      0.13300000,     0.040894890,   1.2919860e+11,   0.00098185000,   0.00027784000,   1.2919860e+11,       6.6090000,   5.0971170e+11,       3.9563560,   1.2499250e+20,    0.0060000000
2010.10.11_21:48:00_TAI,   1.4795610e+22,       28.636000,       109.22800,       109.28200,       40.479000,      0.19387233,   1.5904470e+13,     0.010796820,    0.0030628100,       721.27600,       72.249000,   4.3719800e+12,       2249.9710,   7.0485370e+22,       23.906000,       5.2690000,   5.1210950e+18,     0.025000000,      0.12100000,      0.11800000,      0.13000000,     0.040113230,   1.2566360e+11,   0.00094758000,   0.00026880000,   1.2566360e+11,       6.3410000,   4.9577450e+11,       4.0060490,   1.2549840e+20,    0.0030000000
2010.10.11_22:00:00_TAI,   1.4876660e+22,       28.569000,       108.87200,       108.69400,       40.196000,      0.17137854,   1.5959220e+13,    0.0091826200,    0.0025687700,       716.36700,       61.406000,   4.1706490e+12,       2216.4580,   7.0365650e+22,       23.888000,       4.9910000,   5.0720350e+18,     0.025000000,      0.11900000,      0.11600000,      0.12800000,     0.039257350,   1.2462990e+11,   0.00094966000,   0.00026566000,   1.2462990e+11,       6.3500000,   4.9170530e+11,       3.8681520,   1.2280180e+20,    0.0090000000
2010.10.11_22:12:00_TAI,   1.4726160e+22,       28.641000,       108.93100,       108.82800,       40.221000,      0.21116997,   1.5658700e+13,    0.0094153700,    0.0026450000,       705.41300,       62.530000,   4.6119140e+12,       2213.1210,   6.9483780e+22,       23.884000,       5.2710000,   5.0167170e+18,     0.025000000,      0.11900000,      0.11500000,      0.12800000,     0.039208160,   1.2309910e+11,   0.00094688000,   0.00026599000,   1.2309910e+11,       6.2880000,   4.8567510e+11,       3.8831230,   1.2191570e+20,    0.0060000000
2010.10.11_22:24:00_TAI,   1.4610010e+22,       28.773000,       109.16400,       109.19100,       40.162000,      0.19313937,   1.5711150e+13,    0.0077010300,    0.0021713500,       707.60700,       50.899000,   3.5014810e+12,       2211.1650,   6.8840960e+22,       23.834000,       5.3320000,   4.9604130e+18,     0.025000000,      0.11900000,      0.11500000,      0.12700000,     0.039159360,   1.2191620e+11,   0.00094556000,   0.00026660000,   1.2191620e+11,       6.2490000,   4.8101800e+11,       3.7790450,   1.1765430e+20,    0.0040000000
2010.10.11_22:36:00_TAI,   1.4543890e+22,       28.834000,       108.65900,       108.60700,       39.948000,      0.21215869,   1.5861790e+13,     0.010623790,    0.0029708200,       710.17900,       69.770000,   5.1608170e+12,       2177.7390,   6.7927550e+22,       23.805000,       5.4120000,   4.9141580e+18,     0.025000000,      0.11700000,      0.11400000,      0.12600000,     0.038830160,   1.2111820e+11,   0.00094462000,   0.00026415000,   1.2111820e+11,       6.2030000,   4.7787940e+11,       3.7163290,   1.1591890e+20,    0.0030000000
2010.10.11_22:48:00_TAI,   1.4626330e+22,       28.730000,       108.78900,       108.47000,       39.996000,      0.19367759,   1.5864660e+13,     0.010529030,    0.0029216500,       712.76400,       69.296000,   5.0086240e+12,       2164.9160,   6.8191730e+22,       23.918000,       5.1730000,   4.9342380e+18,     0.025000000,      0.11700000,      0.11300000,      0.12600000,     0.038595200,   1.2156930e+11,   0.00096352000,   0.00026735000,   1.2156930e+11,       6.3410000,   4.7966970e+11,       3.6216940,   1.1407810e+20,    0.0030000000
2010.10.11_23:00:00_TAI,   1.4350610e+22,       28.711000,       109.50100,       109.42600,       40.341000,      0.20434892,   1.5623980e+13,    0.0095408000,    0.0026821300,       705.49600,       61.912000,   4.3487460e+12,       2222.3530,   6.8126770e+22,       23.825000,       5.2250000,   4.8283350e+18,     0.024000000,      0.11700000,      0.11400000,      0.12700000,     0.038907000,   1.1927040e+11,   0.00096203000,   0.00027044000,   1.1927040e+11,       6.2430000,   4.7060950e+11,       3.7407290,   1.1467300e+20,    0.0040000000
2010.10.11_23:12:00_TAI,   1.4237430e+22,       28.655000,       109.79600,       109.51800,       40.416000,      0.21379231,   1.5505550e+13,    0.0081000500,    0.0022776300,       697.27100,       52.176000,   3.9790080e+12,       2229.0820,   6.7815000e+22,       23.903000,       5.3080000,   4.8193060e+18,     0.025000000,      0.11800000,      0.11400000,      0.12700000,     0.039219170,   1.1931590e+11,   0.00096585000,   0.00027158000,   1.1931590e+11,       6.2210000,   4.7079960e+11,       3.8524800,   1.1720340e+20,    0.0030000000
2010.10.11_23:24:00_TAI,   1.4208750e+22,       28.673000,       110.46800,       110.08000,       40.634000,      0.15425503,   1.5728400e+13,     0.010854980,    0.0030552400,       709.99400,       69.815000,   4.9209320e+12,       2229.9370,   6.7672200e+22,       23.747000,       5.1990000,   4.8035460e+18,     0.024000000,      0.11800000,      0.11400000,      0.12800000,     0.039291060,   1.1923710e+11,   0.00097007000,   0.00027303000,   1.1923710e+11,       6.2390000,   4.7049990e+11,       3.8051990,   1.1547690e+20,    0.0050000000
